ENTERTAINMENT, 0.9985287972536833
BUSINESS, 0.9986821762815368
WOMEN, 0.9999851444466235
WOMEN, 0.9999992103693378
ARTS & CULTURE, 0.9998666721198842
WOMEN, 0.999997064707474
ARTS & CULTURE, 0.9999922965859006
POLITICS, 0.9986049053295254
ARTS & CULTURE, 0.9995004696634857
POLITICS, 0.9986622023368814
ARTS & CULTURE, 0.9484654057761576
CRIME, 0.998354386739891
ARTS & CULTURE, 0.99996786032342
ARTS & CULTURE, 0.9998870461046255
ARTS & CULTURE, 0.9987687434173315
POLITICS, 0.9891667272431428
ARTS & CULTURE, 0.9999481925438908
POLITICS, 0.9989603463982596
ARTS & CULTURE, 0.9997290453906181
ARTS & CULTURE, 0.9999964686909203
ARTS & CULTURE, 0.999994799847051
WOMEN, 0.9991560649605273
ARTS & CULTURE, 0.9999860980626626
POLITICS, 0.9999021833686657
WOMEN, 0.9999987335551229
ARTS & CULTURE, 0.999955463614667
ARTS & CULTURE, 0.6431822520934423
POLITICS, 0.9994221573033897
EDUCATION, 0.999337745655665
EDUCATION, 0.9977641470836707
EDUCATION, 0.9659152641675043
ARTS & CULTURE, 0.9999771579522025
ARTS & CULTURE, 0.8807769266433217
ARTS & CULTURE, 0.9999793035708415
ARTS & CULTURE, 0.9998248417584394
ENVIRONMENT, 0.9820012483303797
ARTS & CULTURE, 0.9991044232004961
ARTS & CULTURE, 0.9999582051826509
ARTS & CULTURE, 0.9999281675671409
WOMEN, 0.9501516660707414
EDUCATION, 0.872139460071551
POLITICS, 0.983982221560798
ARTS & CULTURE, 0.999652081985642
ARTS & CULTURE, 0.9937248490782551
ARTS & CULTURE, 0.6790275527594383
ARTS & CULTURE, 0.9767473091176904
ARTS & CULTURE, 0.9998666721198842
ARTS & CULTURE, 0.9999831180163555
ARTS & CULTURE, 0.9999511724842978
ARTS & CULTURE, 0.9970138121868228
ARTS & CULTURE, 0.9999815683975317
EDUCATION, 0.9999848316351642
ARTS & CULTURE, 0.9999899125340943
ARTS & CULTURE, 0.9922213873760446
LITIGATION, 0.21816506077443268
POLITICS, 0.9984671964975461
SCIENCE, 0.603244120439166
ARTS & CULTURE, 0.9986751599000995
EDUCATION, 0.952383577818934
ARTS & CULTURE, 0.9998804906613288
ARTS & CULTURE, 0.999990508546513
BUSINESS, 0.9999715555230154
ENTERTAINMENT, 0.9948672110834683
ARTS & CULTURE, 0.9992655688888938
ARTS & CULTURE, 0.9995763270311558
ARTS & CULTURE, 0.999980972389532
ARTS & CULTURE, 0.8175421592503797
ARTS & CULTURE, 0.8476564034009815
ENTERTAINMENT, 0.8779615900451045
ARTS & CULTURE, 0.9874257519290548
ARTS & CULTURE, 0.9999086197630567
ARTS & CULTURE, 0.9919917625040883
POLITICS, 0.9999795867677013
POLITICS, 0.9999903893438189
POLITICS, 0.9999376288136503
ARTS & CULTURE, 0.9889863937382146
EDUCATION, 0.9932591830969291
ARTS & CULTURE, 0.9999344849273062
ARTS & CULTURE, 0.9998969389341059
ARTS & CULTURE, 0.9839054793125078
ARTS & CULTURE, 0.9996927097841595
POLITICS, 0.9998057763632695
ARTS & CULTURE, 0.9999871708809979
ARTS & CULTURE, 0.9998958662125743
ARTS & CULTURE, 0.9940033381638096
ARTS & CULTURE, 0.999989078116941
WOMEN, 0.9241371923126036
ARTS & CULTURE, 0.9042367809695855
ENTERTAINMENT, 0.9806741303147996
ARTS & CULTURE, 0.9999876476903248
ARTS & CULTURE, 0.9999101692706547
ARTS & CULTURE, 0.9651985910442348
ARTS & CULTURE, 0.9996792476705253
ARTS & CULTURE, 0.9817376069534163
ARTS & CULTURE, 0.9999930118027327
ARTS & CULTURE, 0.9999448550187042
ARTS & CULTURE, 0.9818950370842182
ENTERTAINMENT, 0.9831213120258584
ARTS & CULTURE, 0.9912133160701048
ARTS & CULTURE, 0.9999882437013936
POLITICS, 0.9999493845175328
